Date,AGG,BND,BNDX,BNO,EWA,EWC,EWG,EWJ,EWQ,EWU,EWZ,FTGC,GLD,INDA,MCHI,MUB,PDBC,SLV,SPY,TLT,UNG,USO,VCIT,VCSH
2024-06-06,95.07398223876953,70.76094818115234,47.18141174316406,29.899999618530273,24.216459274291992,37.141502380371094,31.569128036499023,67.67462921142578,40.91096115112305,34.97806167602539,27.54483985900879,23.669918060302734,219.42999267578125,52.97673034667969,43.543724060058594,104.84203338623047,13.335968017578125,28.530000686645508,529.5287475585938,91.02751159667969,19.299999237060547,73.26000213623047,78.0970687866211,75.38370513916016
2024-06-07,94.23519897460938,70.19331359863281,46.98776626586914,29.719999313354492,23.86913299560547,36.62334060668945,31.188425064086914,67.17616271972656,40.28021240234375,34.526424407958984,26.610332489013672,23.269559860229492,211.60000610351562,53.60220718383789,42.625370025634766,104.32121276855469,13.15420150756836,26.670000076293945,528.8850708007812,89.35755157470703,20.18000030517578,73.0199966430664,77.52217864990234,75.1200942993164
2024-06-10,94.15718841552734,70.08563232421875,46.842529296875,30.6299991607666,23.8980770111084,36.691776275634766,31.0419979095459,67.7723617553711,39.70769500732422,34.61290740966797,26.47154426574707,23.513683319091797,213.5399932861328,53.76105880737305,42.9379997253418,104.22293090820312,13.345535278320312,27.1200008392334,530.5191650390625,88.76182556152344,20.190000534057617,75.45999908447266,77.42474365234375,75.10055541992188
2024-06-11,94.4790267944336,70.36946868896484,46.96840286254883,30.649999618530273,23.65123748779297,36.404605865478516,30.75,67.01322174072266,39.07741165161133,34.1652717590332,26.618736267089844,23.523448944091797,214.14999389648438,53.87026596069336,42.48760986328125,104.32121276855469,13.316835403442383,26.709999084472656,531.7967529296875,89.6798095703125,21.530000686645508,75.51000213623047,77.67808532714844,75.20795440673828
2024-06-12,94.92768096923828,70.69245147705078,47.09426498413086,30.8799991607666,23.99543571472168,36.62171173095703,31.350000381469727,67.33815002441406,39.57369613647461,34.655025482177734,26.035703659057617,23.640625,214.72000122070312,54.277320861816406,42.56611251831055,104.81253814697266,13.364668846130371,27.030000686645508,536.1644897460938,90.35365295410156,20.829999923706055,75.9800033569336,78.0970687866211,75.39346313476562
2024-06-13,95.40559387207031,71.00563049316406,47.249183654785156,30.81999969482422,23.857757568359375,36.1184196472168,30.610000610351562,66.11722564697266,38.66053771972656,34.370967864990234,26.083494186401367,23.650388717651367,212.97000122070312,54.207820892333984,42.56611251831055,105.11717987060547,13.374235153198242,26.43000030517578,537.2440795898438,91.68181610107422,20.110000610351562,75.73999786376953,78.41861724853516,75.52037811279297
2024-06-14,95.50312042236328,71.11329650878906,47.3944206237793,30.950000762939453,23.690574645996094,36.05921173095703,30.010000228881836,66.09752655029297,37.37019729614258,34.19465637207031,26.06437873840332,23.611331939697266,215.72999572753906,54.77372741699219,42.32080078125,105.25474548339844,13.335968017578125,27.010000228881836,537.5708618164062,92.45331573486328,19.860000610351562,76.08000183105469,78.4283676147461,75.50086212158203
2024-06-17,95.16175079345703,70.84903717041016,47.28791427612305,31.600000381469727,23.759414672851562,36.0,30.290000915527344,65.58552551269531,38.03521728515625,34.263221740722656,25.787199020385742,23.5625057220459,214.61000061035156,54.853153228759766,42.674049377441406,105.00907135009766,13.364668846130371,26.920000076293945,541.849365234375,91.53532409667969,19.15999984741211,77.79000091552734,78.1555404663086,75.39346313476562
2024-06-18,95.50312042236328,71.09371185302734,47.40410232543945,31.940000534057617,24.024938583374023,36.03947448730469,30.290000915527344,65.634765625,38.34291458129883,34.341583251953125,25.863662719726562,23.738271713256836,215.47000122070312,55.11128616333008,42.713294982910156,105.26457977294922,13.469902038574219,26.959999084472656,543.2260131835938,92.37518310546875,19.940000534057617,78.66999816894531,78.41861724853516,75.52037811279297
2024-06-20,95.33731842041016,70.95669555664062,47.32664489746094,32.11000061035156,24.054439544677734,36.05921173095703,30.350000381469727,65.45753479003906,38.38261413574219,34.62563705444336,25.94012451171875,23.787097930908203,218.16000366210938,54.5553092956543,42.81142044067383,104.99923706054688,13.508169174194336,28.0,541.7503662109375,91.75994110107422,19.030000686645508,79.41000366210938,78.23348999023438,75.4813232421875
